,Original_Sentence,Parsed_Sentence
12847,Anne is quiet or Alan is sad.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ quiet)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ sad)))) (. .))
12848,Anne is not quiet or the rabbit is not kind.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ quiet)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .))
12849,Anne is not quiet or the rabbit is not kind.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ quiet)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .))
12850,Anne is round or Bob is not reckless.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ round))) (CC or) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ reckless))) (. .))
12851,Anne is round or Bob is not reckless.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ round))) (CC or) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ reckless))) (. .))
12852,Anne is not round or the dinosaur is furry.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ furry)))) (. .))
12853,Anne is not round or the dinosaur is furry.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ furry)))) (. .))
12854,Anne is nice or the crocodile is dull.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ nice)))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
12855,Anne is nice or the crocodile is dull.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ nice)))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
12856,Anne is not nice or the bald eagle is tiny.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ nice))))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .))
12857,Anne is not nice or the bald eagle is tiny.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ nice))))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .))
12858,Anne is smart or Erin is not small.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ smart))) (CC or) (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .))
12859,Anne is smart or Erin is not small.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ smart))) (CC or) (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .))
12860,Anne is not smart or the bear is quiet.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ smart))))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
12861,Anne is not smart or the bear is quiet.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ smart))))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
12862,Anne is not clever or Alan is slow.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ clever)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ slow)))) (. .))
12863,Anne is not clever or Alan is slow.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ clever)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ slow)))) (. .))
12864,Anne is dull or the mouse is powerful.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ dull)))) (CC or) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ powerful)))) (. .))
12865,Anne is dull or the mouse is powerful.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ dull)))) (CC or) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ powerful)))) (. .))
12866,Anne is not dull or the cat is not heavy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (CC or) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .))
12867,Anne is not dull or the cat is not heavy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (CC or) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .))
12868,Anne is rough or the dinosaur is tired.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ rough)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ tired)))) (. .))
12869,Anne is rough or the dinosaur is tired.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ rough)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ tired)))) (. .))
12870,Anne is not rough or the dinosaur is dull.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ rough))))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
12871,Anne is not rough or the dinosaur is dull.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ rough))))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
12872,Anne is lazy or Alan is huge.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ lazy)))) (CC or) (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ huge))) (. .))
12873,Anne is lazy or Alan is huge.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ lazy)))) (CC or) (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ huge))) (. .))
12874,Anne is not lazy or Gary is lazy.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ lazy))) (CC or) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ lazy)))) (. .))
12875,Anne is not lazy or Gary is lazy.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ lazy))) (CC or) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ lazy)))) (. .))
12876,Anne is slow or the lion is cute.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ slow)))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
12877,Anne is slow or the lion is cute.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ slow)))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
12878,Anne is not slow or the lion is funny.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ slow))) (CC or) (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ funny))) (. .))
12879,Anne is not slow or the lion is funny.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ slow))) (CC or) (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ funny))) (. .))
12880,Anne is sleepy or the squirrel is sleepy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ sleepy)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
12881,Anne is sleepy or the squirrel is sleepy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ sleepy)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
12882,Anne is not sleepy or the snake is horrible.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ sleepy)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ horrible)))) (. .))
12883,Anne is not sleepy or the snake is horrible.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ sleepy)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ horrible)))) (. .))
12884,Anne is boring or the leopard is sad.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ boring)))) (CC or) (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ sad))) (. .))
12885,Anne is boring or the leopard is sad.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ boring)))) (CC or) (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ sad))) (. .))
12886,Anne is not boring or the crocodile is not bad.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ boring))))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ bad)))) (. .))
12887,Anne is not boring or the crocodile is not bad.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ boring))))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ bad)))) (. .))
12888,Anne is tired or the dog is not kind.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ tired)))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .))
12889,Anne is tired or the dog is not kind.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ tired)))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .))
12890,Anne is not tired or Harry is not sleepy.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ tired))) (CC or) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ sleepy))) (. .))
12891,Anne is not tired or Harry is not sleepy.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ tired))) (CC or) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ sleepy))) (. .))
12892,Anne is reckless or Dave is rough.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ reckless))) (CC or) (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ rough))) (. .))
12893,Anne is reckless or Dave is rough.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ reckless))) (CC or) (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ rough))) (. .))
12894,Anne is not reckless or Anne is smart.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ reckless))))) (CC or) (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ smart))) (. .))
12895,Anne is not reckless or Anne is smart.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ reckless))))) (CC or) (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ smart))) (. .))
12896,Anne is furry or the crocodile is fierce.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ furry)))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ fierce)))) (. .))
12897,Anne is furry or the crocodile is fierce.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ furry)))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ fierce)))) (. .))
12898,Anne is not furry or the tiger is not rough.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ furry))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .))
12899,Anne is not furry or the tiger is not rough.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ furry))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .))
12900,Anne is small or the dinosaur is round.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ small)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ round)))) (. .))
12901,Anne is small or the dinosaur is round.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ small)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ round)))) (. .))
12902,Anne is not small or the rabbit is tiny.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .))
12903,Anne is not small or the rabbit is tiny.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .))
12904,Anne is cute or the squirrel is not boring.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ cute)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ boring)))) (. .))
12905,Anne is cute or the squirrel is not boring.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ cute)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ boring)))) (. .))
12906,Anne is not cute or the mouse is not wealthy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute))))) (CC or) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy)))) (. .))
12907,Anne is not cute or the mouse is not wealthy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute))))) (CC or) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy)))) (. .))
12908,Anne is lovely or the squirrel is not nice.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ lovely)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ nice)))) (. .))
12909,Anne is lovely or the squirrel is not nice.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ lovely)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ nice)))) (. .))
12910,Anne is not lovely or the dinosaur is not sad.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ lovely))))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .))
12911,Anne is not lovely or the dinosaur is not sad.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ lovely))))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .))
12912,Anne is beautiful or Erin is big.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ beautiful))) (CC or) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ big)))) (. .))
12913,Anne is beautiful or Erin is big.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ beautiful))) (CC or) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ big)))) (. .))
12914,Anne is not beautiful or Charlie is not dull.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ beautiful)))) (CC or) (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))
12915,Anne is not beautiful or Charlie is not dull.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ beautiful)))) (CC or) (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))
12916,Anne is funny or the rabbit is boring.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ funny)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ boring)))) (. .))
12917,Anne is funny or the rabbit is boring.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ funny)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ boring)))) (. .))
12918,Anne is not funny or the lion is not lovely.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ funny))))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (. .))
12919,Anne is not funny or the lion is not lovely.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ funny))))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (. .))
12920,Anne is big or the rabbit is not small.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ big)))) (CC or) (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .))
12921,Anne is big or the rabbit is not small.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ big)))) (CC or) (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .))
12922,Anne is not big or Erin is kind.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ big))) (CC or) (NNP Erin) (VP (VBZ is) (ADJP (JJ kind))) (. .))
12923,Anne is not big or Erin is kind.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ big))) (CC or) (NNP Erin) (VP (VBZ is) (ADJP (JJ kind))) (. .))
12924,Anne is strong or the wolf is beautiful.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ strong)))) (CC or) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ beautiful)))) (. .))
12925,Anne is strong or the wolf is beautiful.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ strong)))) (CC or) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ beautiful)))) (. .))
12926,Anne is not strong or Dave is not horrible.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ strong))) (CC or) (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ horrible))) (. .))
12927,Anne is not strong or Dave is not horrible.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ strong))) (CC or) (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ horrible))) (. .))
12928,Anne is awful or Bob is not huge.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ awful))) (CC or) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ huge))) (. .))
12929,Anne is awful or Bob is not huge.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ awful))) (CC or) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ huge))) (. .))
12930,Anne is not awful or the rabbit is sleepy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ awful))))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
12931,Anne is not awful or the rabbit is sleepy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ awful))))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
12932,Anne is fierce or Erin is poor.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ fierce))) (CC or) (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ poor))) (. .))
12933,Anne is fierce or Erin is poor.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ fierce))) (CC or) (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ poor))) (. .))
12934,Anne is not fierce or the bald eagle is bad.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ fierce))))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ bad)))) (. .))
12935,Anne is not fierce or the bald eagle is bad.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ fierce))))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ bad)))) (. .))
12936,Anne is heavy or the snake is nice.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ heavy)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ nice)))) (. .))
12937,Anne is heavy or the snake is nice.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ heavy)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ nice)))) (. .))
12938,Anne is not heavy or the tiger is not beautiful.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ heavy))))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (. .))
12939,Anne is not heavy or the tiger is not beautiful.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ heavy))))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (. .))
12940,Anne is horrible or the wolf is heavy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC or) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ heavy)))) (. .))
12941,Anne is horrible or the wolf is heavy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC or) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ heavy)))) (. .))
12942,Anne is not horrible or the cat is kind.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ horrible))))) (CC or) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ kind)))) (. .))
12943,Anne is not horrible or the cat is kind.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ horrible))))) (CC or) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ kind)))) (. .))
12944,Anne is powerful or Gary is not dull.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC or) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))
12945,Anne is powerful or Gary is not dull.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC or) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))
12946,Anne is not powerful or the dog is angry.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful))))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ angry)))) (. .))
12947,Anne is not powerful or the dog is angry.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful))))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ angry)))) (. .))
12948,Anne is angry or the mouse is kind.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ angry)))) (CC or) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ kind)))) (. .))
12949,Anne is angry or the mouse is kind.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ angry)))) (CC or) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ kind)))) (. .))
12950,Anne is not angry or the dog is not clever.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ angry))))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ clever)))) (. .))
12951,Anne is not angry or the dog is not clever.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ angry))))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ clever)))) (. .))
12952,Anne is high or Bob is lazy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ high)))) (CC or) (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ lazy))) (. .))
12953,Anne is high or Bob is lazy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ high)))) (CC or) (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ lazy))) (. .))
12954,Anne is not high or Dave is not kind.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ high))) (CC or) (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ kind))) (. .))
12955,Anne is not high or Dave is not kind.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ high))) (CC or) (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ kind))) (. .))
12956,Anne is huge or Harry is not short.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ huge))) (CC or) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ short))) (. .))
12957,Anne is huge or Harry is not short.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ huge))) (CC or) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ short))) (. .))
12958,Anne is not huge or Fiona is not boring.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ huge))) (CC or) (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ boring))) (. .))
12959,Anne is not huge or Fiona is not boring.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ huge))) (CC or) (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ boring))) (. .))
12960,Anne is short or the snake is poor.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ short)))) (CC or) (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ poor))) (. .))
12961,Anne is short or the snake is poor.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ short)))) (CC or) (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ poor))) (. .))
12962,Anne is not short or the lion is not clever.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ short))) (CC or) (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ clever))) (. .))
12963,Anne is not short or the lion is not clever.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ short))) (CC or) (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ clever))) (. .))
12964,Anne is thin or Fiona is not slow.,(S (NP (NNP Anne)) (VP (VP (VBZ is) (ADJP (JJ thin))) (CC or) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ slow))))) (. .))
12965,Anne is thin or Fiona is not slow.,(S (NP (NNP Anne)) (VP (VP (VBZ is) (ADJP (JJ thin))) (CC or) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ slow))))) (. .))
12966,Anne is not thin or the tiger is not sleepy.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ thin))))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ sleepy)))) (. .))
