,Original_Sentence,Parsed_Sentence
10874,the snake is thin and the bear is dull.,(S (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ thin)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
10875,the lion is sleepy and the bear is not rough.,(S (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ sleepy)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .))
10876,"If the crocodile is not small, then the leopard is not wealthy.","(S (SBAR (IN If) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ small))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy))) (. .))"
10877,"If the lion is quiet, then the leopard is not lovely.","(S (SBAR (IN If) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ quiet))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ lovely))) (. .))"
10878,the crocodile is not cute or the cat is not huge.,(S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ cute))) (CC or) (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ huge))) (. .))
10879,"If Dave is not powerful, then the bald eagle is not furry.","(S (SBAR (IN If) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful)))))) (, ,) (ADVP (RB then)) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ furry))) (. .))"
10880,the bald eagle is not horrible or Fiona is angry.,(S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ horrible))) (CC or) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ angry)))) (. .))
10881,"If the dinosaur is slow, then the bear is sleepy.","(S (SBAR (IN If) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ slow))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ sleepy))) (. .))"
10882,Harry is lovely or the dinosaur is small.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ lovely)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ small)))) (. .))
10883,Gary is angry.,(S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ angry))) (. .))
10884,"If the wolf is not awful, then Gary is not round.","(S (SBAR (IN If) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ awful)))))) (, ,) (ADVP (RB then)) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ round))) (. .))"
10885,"If the mouse is not furry, then Bob is not small.","(S (SBAR (IN If) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ furry)))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .))"
10886,the cat is not powerful and Erin is nice.,(S (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ powerful)))) (CC and) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ nice)))) (. .))
10887,"If Dave is not high, then Anne is nice.","(S (SBAR (IN If) (S (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ high))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ nice))) (. .))"
10888,the wolf is not reckless and Anne is wealthy.,(S (S (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ reckless)))) (CC and) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ wealthy)))) (. .))
10889,Charlie is kind and the squirrel is not dull.,(S (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ kind)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
10890,Erin is powerful.,(S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ powerful))) (. .))
10891,"If Fiona is powerful, then the lion is poor.","(S (SBAR (IN If) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ powerful))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ poor))) (. .))"
10892,"If Bob is not nice, then the wolf is not horrible.","(S (SBAR (IN If) (S (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ nice))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ horrible))) (. .))"
10893,the dog is powerful.,(S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ powerful))) (. .))
10894,Bob is sad or Fiona is dull.,(S (NP (NNP Bob)) (VP (VP (VBZ is) (ADJP (JJ sad))) (CC or) (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
10895,the leopard is not fierce or Gary is not lazy.,(S (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (CC or) (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ lazy)))) (. .))
10896,"If the dog is not horrible, then Erin is reckless.","(S (SBAR (IN If) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ horrible)))))) (, ,) (ADVP (RB then)) (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ reckless))) (. .))"
10897,Bob is not sleepy and Charlie is not rough.,(S (S (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ sleepy)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .))
10898,the rabbit is not little or the mouse is not reckless.,(S (NP (DT the) (NN rabbit)) (VBZ is) (RB not) (NP (NP (JJ little)) (CC or) (NP (DT the) (NN mouse))) (VP (VBZ is) (RB not) (ADJP (JJ reckless))) (. .))
10899,the squirrel is not rough and the dog is lazy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (CC and) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ lazy)))) (. .))
10900,"If the bald eagle is kind, then Dave is not short.","(S (SBAR (IN If) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ kind))))) (, ,) (ADVP (RB then)) (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ short))) (. .))"
10901,"If the wolf is poor, then Harry is round.","(S (SBAR (IN If) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ poor))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ round))) (. .))"
10902,the snake is not wealthy and the wolf is sad.,(S (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy)))) (CC and) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ sad)))) (. .))
10903,"If the crocodile is not heavy, then the dinosaur is not thin.","(S (SBAR (IN If) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ heavy)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dinosaur)) (VP (VBZ is) (RB not) (ADJP (JJ thin))) (. .))"
10904,"If Charlie is round, then the bear is not thin.","(S (SBAR (IN If) (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ round))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ thin))) (. .))"
10905,the bald eagle is not tiny and the bald eagle is quiet.,(S (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)))) (CC and) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
10906,the bald eagle is poor and the leopard is not fierce.,(S (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ poor)))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .))
10907,"If Harry is clever, then the tiger is sad.","(S (SBAR (IN If) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ clever))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ sad))) (. .))"
10908,"If the bear is not wealthy, then the dog is not bad.","(S (SBAR (IN If) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ bad))) (. .))"
10909,Dave is not rough or Gary is not reckless.,(S (NP (NNP Dave)) (VBZ is) (RB not) (ADJP (JJ rough)) (CC or) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ reckless))) (. .))
10910,"If the dinosaur is not bad, then the squirrel is not heavy.","(S (SBAR (IN If) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ bad)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ heavy))) (. .))"
10911,"If the dog is rough, then the rabbit is powerful.","(S (SBAR (IN If) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ rough))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ powerful))) (. .))"
10912,"If the bear is lovely, then Gary is kind.","(S (SBAR (IN If) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ lovely))))) (, ,) (ADVP (RB then)) (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ kind))) (. .))"
10913,Dave is heavy or Charlie is not horrible.,(S (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ heavy))) (CC or) (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ horrible))) (. .))
10914,"If the snake is funny, then the bear is tired.","(S (SBAR (IN If) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ funny))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ tired))) (. .))"
10915,"If Alan is not thin, then the bald eagle is strong.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ thin)))))) (, ,) (ADVP (RB then)) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ strong))) (. .))"
10916,"If Erin is not tired, then the mouse is not poor.","(S (SBAR (IN If) (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ tired))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ poor))) (. .))"
10917,"If Alan is not dull, then the squirrel is not reckless.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ dull))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ reckless))) (. .))"
10918,"If the rabbit is round, then the snake is tired.","(S (SBAR (IN If) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ round))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ tired))) (. .))"
10919,the mouse is dull or the leopard is small.,(S (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ dull)))) (CC or) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ small)))) (. .))
10920,"If Alan is not rough, then the leopard is dull.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ rough))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ dull))) (. .))"
10921,Fiona is strong and Harry is dull.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ strong)))) (CC and) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ dull))) (. .))
10922,Gary is not tiny or Charlie is not fierce.,(S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)) (CC or) (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .))
10923,"If the crocodile is rough, then Anne is not small.","(S (SBAR (IN If) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ rough))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .))"
10924,"If Dave is tired, then Erin is not lovely.","(S (SBAR (IN If) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ tired))))) (, ,) (ADVP (RB then)) (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ lovely))) (. .))"
10925,Anne is fierce or Erin is poor.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ fierce))) (CC or) (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ poor))) (. .))
10926,Dave is not quiet and the lion is cute.,(S (S (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ quiet)))) (CC and) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
10927,"If Harry is not tired, then the dog is dull.","(S (SBAR (IN If) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ tired)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ dull))) (. .))"
10928,the dog is not small and Harry is not poor.,(S (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (. .))
10929,the dinosaur is thin or Charlie is heavy.,(S (NP (DT the) (NN dinosaur)) (VP (VP (VBZ is) (ADJP (JJ thin))) (CC or) (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ heavy))))) (. .))
10930,the lion is not slow and Dave is not slow.,(S (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ slow)))) (CC and) (S (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ slow)))) (. .))
10931,"If the mouse is horrible, then Gary is slow.","(S (SBAR (IN If) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ horrible))))) (, ,) (ADVP (RB then)) (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ slow))) (. .))"
10932,Charlie is not powerful or the crocodile is not kind.,(S (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful))))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .))
10933,Harry is smart or Fiona is not fierce.,(S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ smart)) (CC or) (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .))
10934,"If the snake is not nice, then Erin is wealthy.","(S (SBAR (IN If) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ nice)))))) (, ,) (ADVP (RB then)) (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ wealthy))) (. .))"
10935,"If the tiger is not furry, then the squirrel is rough.","(S (SBAR (IN If) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ furry))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ rough))) (. .))"
10936,"If Anne is not round, then the rabbit is rough.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ round))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ rough))) (. .))"
10937,"If the dog is kind, then the dinosaur is not tired.","(S (SBAR (IN If) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ kind))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dinosaur)) (VP (VBZ is) (RB not) (ADJP (JJ tired))) (. .))"
10938,"If the bald eagle is not short, then Fiona is not boring.","(S (SBAR (IN If) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ short)))))) (, ,) (ADVP (RB then)) (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ boring))) (. .))"
10939,Erin is not smart and Charlie is horrible.,(S (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ smart))))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ horrible)))) (. .))
10940,Dave is angry or the snake is not quiet.,(S (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ angry)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ quiet)))) (. .))
10941,"If Fiona is not reckless, then the snake is not strong.","(S (SBAR (IN If) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ reckless))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ strong))) (. .))"
10942,the tiger is not quiet or the snake is sad.,(S (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ quiet)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ sad)))) (. .))
10943,the bald eagle is not boring or the tiger is not rough.,(S (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ boring)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .))
10944,"If the cat is reckless, then Anne is not small.","(S (SBAR (IN If) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ reckless))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .))"
10945,Anne is not big or Erin is kind.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ big))) (CC or) (NNP Erin) (VP (VBZ is) (ADJP (JJ kind))) (. .))
10946,"If the lion is not sad, then Erin is furry.","(S (SBAR (IN If) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ sad)))))) (, ,) (ADVP (RB then)) (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ furry))) (. .))"
10947,"If Anne is slow, then the squirrel is horrible.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ slow))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ horrible))) (. .))"
10948,"If the squirrel is not powerful, then the bald eagle is smart.","(S (SBAR (IN If) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ powerful))))) (, ,) (ADVP (RB then)) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ smart))) (. .))"
10949,"If the crocodile is not quiet, then Alan is not slow.","(S (SBAR (IN If) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ quiet))))) (, ,) (ADVP (RB then)) (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ slow))) (. .))"
10950,the tiger is rough and Gary is not round.,(S (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ rough)))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (. .))
10951,"If the tiger is not horrible, then Alan is little.","(S (SBAR (IN If) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ horrible))))) (, ,) (ADVP (RB then)) (NP (NNP Alan)) (VP (VBZ is) (NP (JJ little))) (. .))"
10952,Charlie is not strong and the tiger is slow.,(S (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ strong))))) (CC and) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ slow)))) (. .))
10953,Erin is horrible or Fiona is not sad.,(S (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC or) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .))
10954,"If the crocodile is heavy, then the bear is nice.","(S (SBAR (IN If) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ heavy))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ nice))) (. .))"
10955,"If the squirrel is tired, then the dog is not angry.","(S (SBAR (IN If) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ tired))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ angry))) (. .))"
10956,the mouse is not sleepy and Harry is not rough.,(S (S (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ sleepy)))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .))
10957,the bald eagle is powerful and the leopard is not clever.,(S (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ clever)))) (. .))
10958,"If Harry is not heavy, then the mouse is not sad.","(S (SBAR (IN If) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ heavy)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (. .))"
10959,"If the rabbit is boring, then Bob is not round.","(S (SBAR (IN If) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ boring))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ round))) (. .))"
10960,Bob is not wealthy or Gary is dull.,(S (NP (NNP Bob)) (VBZ is) (RB not) (ADJP (JJ wealthy)) (CC or) (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ dull))) (. .))
10961,the mouse is angry.,(S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ angry))) (. .))
10962,the dog is not furry or Gary is smart.,(S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ furry))) (CC or) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ smart)))) (. .))
10963,"If the tiger is strong, then the bear is nice.","(S (SBAR (IN If) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ strong))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ nice))) (. .))"
10964,Alan is dull and the lion is round.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ dull)))) (CC and) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ round)))) (. .))
10965,"If the lion is huge, then the wolf is rough.","(S (SBAR (IN If) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ huge))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ rough))) (. .))"
10966,"If the leopard is not sad, then the dog is rough.","(S (SBAR (IN If) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ sad)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ rough))) (. .))"
10967,Anne is powerful or Gary is not dull.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC or) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))
10968,"If the crocodile is not cute, then the wolf is not rough.","(S (SBAR (IN If) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ rough))) (. .))"
10969,the snake is not clever and Fiona is not round.,(S (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ clever)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (. .))
10970,"If the cat is furry, then the cat is bad.","(S (SBAR (IN If) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ furry))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ bad))) (. .))"
10971,"If the wolf is not kind, then the mouse is not dull.","(S (SBAR (IN If) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ kind))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))"
10972,the rabbit is beautiful and Anne is horrible.,(S (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ beautiful)))) (CC and) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ horrible)))) (. .))
10973,"If the wolf is not boring, then the tiger is not huge.","(S (SBAR (IN If) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ boring)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ huge))) (. .))"
10974,the bear is angry or Gary is not fierce.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ angry)))) (CC or) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ fierce))) (. .))
10975,"If the squirrel is funny, then the leopard is clever.","(S (SBAR (IN If) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ funny))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ clever))) (. .))"
10976,"If the tiger is not lovely, then the bear is rough.","(S (SBAR (IN If) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ lovely)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ rough))) (. .))"
10977,the crocodile is not big and the wolf is not rough.,(S (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ big)))) (CC and) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .))
10978,the bear is not heavy and the tiger is not dull.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ heavy))))) (CC and) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
10979,Gary is kind or the squirrel is not sad.,(S (NP (NNP Gary)) (VBZ is) (NP (ADJP (JJ kind)) (CC or) (NP (DT the) (NN squirrel))) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (. .))
10980,"If the cat is not boring, then the crocodile is not sad.","(S (SBAR (IN If) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ boring)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (. .))"
