,Original_Sentence,Parsed_Sentence,LReasoner_generated_positive_samples,Positive_samples_labels
14037,Gary is strong or Fiona is poor.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ strong)))) (CC or) (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ poor))) (. .)),"If it is not strong, then it will be not Gary.",1
14038,Gary is not strong or Anne is not sad.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ strong))))) (CC or) (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (. .)),"If it is strong, then it will be not Gary.",1
14039,Gary is not strong or Anne is not sad.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ strong))))) (CC or) (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (. .)),"If it is strong, then it will be not Gary.",1
14040,Gary is awful or the crocodile is dull.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ awful)))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ dull)))) (. .)),"If it is not awful, then it will be not Gary.",1
14041,Gary is awful or the crocodile is dull.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ awful)))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ dull)))) (. .)),"If it is not awful, then it will be not Gary.",1
14042,Gary is not awful or Harry is reckless.,(S (NP (NNP Gary)) (VBZ is) (RB not) (ADJP (JJ awful)) (CC or) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ reckless))) (. .)),"If it is Harry, then it will be not Gary.",1
14043,Gary is not awful or Harry is reckless.,(S (NP (NNP Gary)) (VBZ is) (RB not) (ADJP (JJ awful)) (CC or) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ reckless))) (. .)),"If it is Harry, then it will be not Gary.",1
14044,Gary is fierce or Fiona is huge.,(S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ fierce))) (CC or) (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ huge))) (. .)),"If it is not fierce, then it will be not Gary.",1
14045,Gary is fierce or Fiona is huge.,(S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ fierce))) (CC or) (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ huge))) (. .)),"If it is not fierce, then it will be not Gary.",1
14046,Gary is heavy or Gary is not dull.,(S (NP (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ heavy))) (CC or) (NP (NNP Gary))) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .)),"If it is dull, then it will be not Gary is heavy or Gary.",1
14047,Gary is heavy or Gary is not dull.,(S (NP (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ heavy))) (CC or) (NP (NNP Gary))) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .)),"If it is dull, then it will be not Gary is heavy or Gary.",1
14048,Gary is not heavy or the wolf is smart.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ heavy))))) (CC or) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ smart))) (. .)),"If it is heavy, then it will be not Gary.",1
14049,Gary is not heavy or the wolf is smart.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ heavy))))) (CC or) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ smart))) (. .)),"If it is heavy, then it will be not Gary.",1
14050,Gary is horrible or the bear is not sad.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .)),"If it is not horrible, then it will be not Gary.",1
14051,Gary is horrible or the bear is not sad.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .)),"If it is not horrible, then it will be not Gary.",1
14052,Gary is not horrible or the crocodile is not dull.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ horrible))))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .)),"If it is horrible, then it will be not Gary.",1
14053,Gary is not horrible or the crocodile is not dull.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ horrible))))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .)),"If it is horrible, then it will be not Gary.",1
14054,Gary is powerful or the squirrel is not angry.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ angry)))) (. .)),"If it is not powerful, then it will be not Gary.",1
14055,Gary is powerful or the squirrel is not angry.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ angry)))) (. .)),"If it is not powerful, then it will be not Gary.",1
14056,Gary is not powerful or the dinosaur is quiet.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful))))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .)),"If it is powerful, then it will be not Gary.",1
14057,Gary is not powerful or the dinosaur is quiet.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful))))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .)),"If it is powerful, then it will be not Gary.",1
14058,Gary is angry or the leopard is not horrible.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ angry)))) (CC or) (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ horrible))) (. .)),"If it is not angry, then it will be not Gary.",1
14059,Gary is angry or the leopard is not horrible.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ angry)))) (CC or) (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ horrible))) (. .)),"If it is not angry, then it will be not Gary.",1
14060,Gary is not angry or the snake is not little.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ angry))))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (NP (JJ little)))) (. .)),"If it is angry, then it will be not Gary.",1
14061,Gary is not angry or the snake is not little.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ angry))))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (NP (JJ little)))) (. .)),"If it is angry, then it will be not Gary.",1
14062,Gary is high or the bear is tired.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ high)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ tired)))) (. .)),"If it is not high, then it will be not Gary.",1
14063,Gary is high or the bear is tired.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ high)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ tired)))) (. .)),"If it is not high, then it will be not Gary.",1
14064,Gary is not high or the dog is tiny.,(S (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ high)))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .)),"If it is high, then it will be not Gary.",1
14065,Gary is not high or the dog is tiny.,(S (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ high)))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .)),"If it is high, then it will be not Gary.",1
14066,Gary is huge or the tiger is lazy.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ huge)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ lazy)))) (. .)),"If it is not huge, then it will be not Gary.",1
14067,Gary is huge or the tiger is lazy.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ huge)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ lazy)))) (. .)),"If it is not huge, then it will be not Gary.",1
14068,Gary is not huge or the crocodile is strong.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ huge))))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ strong)))) (. .)),"If it is huge, then it will be not Gary.",1
14069,Gary is not huge or the crocodile is strong.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ huge))))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ strong)))) (. .)),"If it is huge, then it will be not Gary.",1
14070,Gary is short or Harry is furry.,(S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ short))) (CC or) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ furry))) (. .)),"If it is not short, then it will be not Gary.",1
14071,Gary is short or Harry is furry.,(S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ short))) (CC or) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ furry))) (. .)),"If it is not short, then it will be not Gary.",1
14072,Gary is not short or Bob is not small.,(S (NP (NNP Gary)) (VBZ is) (RB not) (ADJP (JJ short)) (CC or) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .)),"If it is Bob, then it will be not Gary.",1
14073,Gary is not short or Bob is not small.,(S (NP (NNP Gary)) (VBZ is) (RB not) (ADJP (JJ short)) (CC or) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .)),"If it is Bob, then it will be not Gary.",1
14074,Gary is thin or the bear is nice.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ thin)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ nice)))) (. .)),"If it is not thin, then it will be not Gary.",1
14075,Gary is thin or the bear is nice.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ thin)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ nice)))) (. .)),"If it is not thin, then it will be not Gary.",1
14076,Gary is not thin or the squirrel is not heavy.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ thin))))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .)),"If it is thin, then it will be not Gary.",1
14077,Gary is not thin or the squirrel is not heavy.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ thin))))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .)),"If it is thin, then it will be not Gary.",1
14078,Gary is little or the rabbit is powerful.,(S (NP (NNP Gary)) (VP (VBZ is) (NP (JJ little))) (CC or) (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ powerful))) (. .)),"If it is, then it will be not Gary.",1
14079,Gary is little or the rabbit is powerful.,(S (NP (NNP Gary)) (VP (VBZ is) (NP (JJ little))) (CC or) (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ powerful))) (. .)),"If it is, then it will be not Gary.",1
14080,Gary is not little or the dog is cute.,(S (NP (NNP Gary)) (VP (VP (VBZ is) (RB not) (NP (JJ little))) (CC or) (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ cute)))) (. .)),"If it is the dog, then it will be not Gary.",1
14081,Gary is not little or the dog is cute.,(S (NP (NNP Gary)) (VP (VBZ is) (RB not) (NP (JJ little))) (CC or) (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ cute))) (. .)),"If it is little, then it will be not Gary.",1
14082,Gary is tiny or the rabbit is thin.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ tiny)))) (CC or) (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ thin))) (. .)),"If it is not tiny, then it will be not Gary.",1
14083,Gary is tiny or the rabbit is thin.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ tiny)))) (CC or) (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ thin))) (. .)),"If it is not tiny, then it will be not Gary.",1
14084,Gary is not tiny or Charlie is not fierce.,(S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)) (CC or) (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .)),"If it is tiny or Charlie is not fierce, then it will be not Gary.",1
14085,Gary is not tiny or Charlie is not fierce.,(S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)) (CC or) (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .)),"If it is tiny or Charlie is not fierce, then it will be not Gary.",1
14086,Gary is wealthy or Harry is not fierce.,(S (NP (NNP Gary)) (VBZ is) (ADJP (JJ wealthy)) (CC or) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ fierce))) (. .)),"If it is not Harry, then it will be not Gary.",1
14087,Gary is wealthy or Harry is not fierce.,(S (NP (NNP Gary)) (VBZ is) (ADJP (JJ wealthy)) (CC or) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ fierce))) (. .)),"If it is not Harry, then it will be not Gary.",1
14088,Gary is not wealthy or the wolf is not high.,(S (NP (NNP Gary)) (VBZ is) (RB not) (ADJP (JJ wealthy)) (CC or) (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ high))) (. .)),"If it is the wolf, then it will be not Gary.",1
14089,Gary is not wealthy or the wolf is not high.,(S (NP (NNP Gary)) (VBZ is) (RB not) (ADJP (JJ wealthy)) (CC or) (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ high))) (. .)),"If it is the wolf, then it will be not Gary.",1
14090,Gary is poor or Alan is not dull.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ poor)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .)),"If it is not poor, then it will be not Gary.",1
14091,Gary is poor or Alan is not dull.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ poor)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .)),"If it is not poor, then it will be not Gary.",1
14092,Gary is not poor or the snake is nice.,(S (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ nice)))) (. .)),"If it is poor, then it will be not Gary.",1
14093,Gary is not poor or the snake is nice.,(S (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ nice)))) (. .)),"If it is poor, then it will be not Gary.",1
14094,Gary is dull or the dog is not powerful.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ dull)))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ powerful)))) (. .)),"If it is not dull, then it will be not Gary.",1
14095,Gary is dull or the dog is not powerful.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ dull)))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ powerful)))) (. .)),"If it is not dull, then it will be not Gary.",1
14096,Gary is not dull or the bear is not little.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ dull))))) (CC or) (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (NP (JJ little))) (. .)),"If it is dull, then it will be not Gary.",1
14097,Gary is not dull or the bear is not little.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ dull))))) (CC or) (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (NP (JJ little))) (. .)),"If it is dull, then it will be not Gary.",1
14098,Gary is rough or Harry is not big.,(S (NP (NP (NNP Gary)) (VBZ is) (NP (ADJP (JJ rough)) (CC or) (NP (NNP Harry)))) (VP (VBZ is) (RB not) (ADJP (JJ big))) (. .)),"If it is big, then it will be not Gary is rough or Harry.",1
14099,Gary is rough or Harry is not big.,(S (NP (NP (NNP Gary)) (VBZ is) (NP (ADJP (JJ rough)) (CC or) (NP (NNP Harry)))) (VP (VBZ is) (RB not) (ADJP (JJ big))) (. .)),"If it is big, then it will be not Gary is rough or Harry.",1
14100,Gary is not rough or the bald eagle is not clever.,(S (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (CC or) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ clever))) (. .)),"If it is rough, then it will be not Gary.",1
14101,Gary is not rough or the bald eagle is not clever.,(S (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (CC or) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ clever))) (. .)),"If it is rough, then it will be not Gary.",1
14102,Gary is bad or the squirrel is not big.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ bad)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ big)))) (. .)),"If it is not bad, then it will be not Gary.",1
14103,Gary is bad or the squirrel is not big.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ bad)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ big)))) (. .)),"If it is not bad, then it will be not Gary.",1
14104,Gary is not bad or the mouse is sad.,(S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ bad)) (CC or) (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ sad)))) (. .)),"If it is bad or the mouse is sad, then it will be not Gary.",1
14105,Gary is not bad or the mouse is sad.,(S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ bad)) (CC or) (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ sad)))) (. .)),"If it is bad or the mouse is sad, then it will be not Gary.",1
14106,Gary is sad or the squirrel is tiny.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ sad)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .)),"If it is not sad, then it will be not Gary.",1
14107,Gary is sad or the squirrel is tiny.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ sad)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .)),"If it is not sad, then it will be not Gary.",1
14108,Gary is not sad or the wolf is fierce.,(S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (CC or) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ fierce))) (. .)),"If it is sad, then it will be not Gary.",1
14109,Gary is not sad or the wolf is fierce.,(S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (CC or) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ fierce))) (. .)),"If it is sad, then it will be not Gary.",1
14110,Fiona is kind or Charlie is powerful.,(S (NP (NNP Fiona)) (VP (VBZ is) (NP (JJ kind) (CC or) (NNP Charlie)) (VP (VBZ is) (ADJP (JJ powerful)))) (. .)),"If it is not kind or Charlie is powerful, then it will be not Fiona.",1
14111,Fiona is kind or Charlie is powerful.,(S (NP (NNP Fiona)) (VP (VBZ is) (NP (JJ kind) (CC or) (NNP Charlie)) (VP (VBZ is) (ADJP (JJ powerful)))) (. .)),"If it is not kind or Charlie is powerful, then it will be not Fiona.",1
14112,Fiona is not kind or Harry is funny.,(S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (NP (JJ kind) (CC or) (NP (NNP Harry))) (VP (VBZ is) (ADJP (JJ funny)))) (. .)),"If it is kind or Harry is funny, then it will be not Fiona.",1
14113,Fiona is not kind or Harry is funny.,(S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (NP (JJ kind) (CC or) (NP (NNP Harry))) (VP (VBZ is) (ADJP (JJ funny)))) (. .)),"If it is kind or Harry is funny, then it will be not Fiona.",1
14114,Fiona is quiet or Gary is not round.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ quiet)))) (CC or) (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (. .)),"If it is not quiet, then it will be not Fiona.",1
14115,Fiona is quiet or Gary is not round.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ quiet)))) (CC or) (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (. .)),"If it is not quiet, then it will be not Fiona.",1
14116,Fiona is not quiet or the crocodile is not kind.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ quiet))))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .)),"If it is quiet, then it will be not Fiona.",1
14117,Fiona is not quiet or the crocodile is not kind.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ quiet))))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .)),"If it is quiet, then it will be not Fiona.",1
14118,Fiona is round or the squirrel is not strong.,(S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ round))) (CC or) (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ strong))) (. .)),"If it is not round, then it will be not Fiona.",1
14119,Fiona is round or the squirrel is not strong.,(S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ round))) (CC or) (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ strong))) (. .)),"If it is not round, then it will be not Fiona.",1
14120,Fiona is not round or the dog is not lovely.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (CC or) (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ lovely))) (. .)),"If it is round, then it will be not Fiona.",1
14121,Fiona is not round or the dog is not lovely.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (CC or) (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ lovely))) (. .)),"If it is round, then it will be not Fiona.",1
14122,Fiona is nice or the lion is awful.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ nice)))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ awful)))) (. .)),"If it is not nice, then it will be not Fiona.",1
14123,Fiona is nice or the lion is awful.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ nice)))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ awful)))) (. .)),"If it is not nice, then it will be not Fiona.",1
14124,Fiona is not nice or the tiger is not angry.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ nice)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ angry)))) (. .)),"If it is nice, then it will be not Fiona.",1
14125,Fiona is not nice or the tiger is not angry.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ nice)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ angry)))) (. .)),"If it is nice, then it will be not Fiona.",1
14126,Fiona is smart or the bear is furry.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ smart)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ furry)))) (. .)),"If it is not smart, then it will be not Fiona.",1
14127,Fiona is smart or the bear is furry.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ smart)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ furry)))) (. .)),"If it is not smart, then it will be not Fiona.",1
14128,Fiona is not smart or Bob is not cute.,(S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ smart)))) (CC or) (S (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ cute)))) (. .)),"If it is smart, then it will be not Fiona.",1
